OBJECTID,ARR_HOUR,ARR_MIN,HOSP_HR,HOSP_MN
17802,1,6,2,23
17803,17,14,17,21
17804,99,98,88,88
17805,12,27,88,88
17806,16,40,17,22
17807,23,43,0,9
17808,13,3,13,40
17809,15,8,15,51
17810,22,29,88,88
17811,99,98,88,88
17812,23,11,23,38
17813,99,98,88,88
17814,9,57,10,29
17815,15,0,15,52
17816,99,98,88,88
17817,22,4,88,88
17818,99,98,88,88
17819,99,98,88,88
17820,8,57,9,46
17821,2,10,2,40
17822,21,13,21,48
17823,2,3,2,42
17824,99,98,88,88
17825,23,15,23,49
17826,99,98,88,88
17827,99,98,88,88
17828,16,51,18,1
17829,16,21,17,10
17830,1,34,1,55
17831,11,3,88,88
17832,13,10,14,4
17833,20,34,22,4
17834,99,98,88,88
17835,99,98,88,88
17836,99,98,88,88
17837,99,98,88,88
17838,99,98,88,88
17839,5,39,88,88
17840,10,15,88,88
17841,15,10,15,29
17842,16,45,88,88
17843,17,3,17,45
17844,9,20,88,88
17845,13,35,14,16
17846,99,98,88,88
17847,8,12,88,88
17848,9,56,10,22
17849,99,98,88,88
17850,10,39,88,88
17851,14,40,16,23
17852,15,52,88,88
17853,15,11,15,57
17854,17,15,88,88
17855,13,5,13,20
17856,16,51,17,43
17857,10,50,99,99
17858,99,98,88,88
17859,9,23,88,88
17860,18,52,19,28
17861,99,98,88,88
17862,13,30,13,47
17863,15,56,16,27
17864,7,39,8,37
17865,99,98,88,88
17866,12,9,13,2
17867,8,4,8,43
17868,99,98,88,88
17869,99,98,88,88
17870,99,98,88,88
17871,99,98,88,88
17872,12,2,12,40
17873,19,21,19,33
17874,13,32,13,45
17875,10,56,88,88
17876,9,43,10,37
17877,99,98,88,88
17878,21,42,88,88
17879,15,9,88,88
17880,16,54,88,88
17881,8,10,8,54
17882,99,98,88,88
17883,7,42,8,40
17884,18,40,19,1
17885,99,98,88,88
17886,18,5,88,88
17887,21,1,88,88
17888,99,98,88,88
17889,19,32,88,88
17890,15,36,16,2
17891,14,50,15,20
17892,19,11,88,88
17893,9,20,9,50
17894,19,42,20,5
17895,5,26,88,88
17896,23,22,23,40
17897,8,39,88,88
17898,99,98,88,88
17899,20,22,20,35
17900,99,98,88,88
17901,13,4,15,9
17902,11,7,12,22
17903,21,39,21,52
17904,16,9,16,51
17905,6,17,88,88
17906,99,99,99,99
17907,99,98,88,88
17908,18,16,18,28
17909,16,24,17,29
17910,21,40,88,88
17911,8,11,88,88
17912,12,4,12,48
17913,99,98,88,88
17914,10,13,10,23
17915,21,46,22,47
17916,16,4,88,88
17917,8,26,9,0
17918,99,98,88,88
17919,14,27,15,19
17920,99,98,88,88
17921,16,1,16,22
17922,17,8,17,33
17923,11,20,12,14
17924,2,30,3,5
17925,19,53,88,88
17926,99,99,99,99
17927,21,32,21,45
17928,18,11,88,88
17929,10,15,88,88
17930,18,54,99,99
17931,4,8,88,88
17932,2,14,88,88
17933,20,54,88,88
17934,18,32,88,88
17935,17,40,88,88
17936,19,8,19,34
17937,99,99,99,99
17938,7,18,88,88
17939,99,99,99,99
17940,23,11,88,88
17941,99,99,99,99
17942,0,53,88,88
17943,20,37,88,88
17944,19,49,99,99
17945,7,4,88,88
17946,17,10,17,55
17947,22,41,23,17
17948,19,59,88,88
17949,7,14,99,98
17950,14,19,88,88
17951,14,26,15,1
17952,1,50,88,88
17953,8,5,9,18
17954,6,55,99,99
17955,7,35,99,99
17956,14,42,88,88
17957,9,18,88,88
17958,22,47,88,88
17959,12,23,99,99
17960,6,8,88,88
17961,17,31,88,88
17962,23,38,88,88
17963,99,99,99,99
17964,5,34,99,99
17965,19,4,19,38
17966,3,43,88,88
17967,99,99,88,88
17968,0,55,88,88
17969,1,43,99,99
17970,15,20,99,99
17971,18,29,99,99
17972,99,99,99,99
17973,3,11,99,99
17974,17,35,99,99
17975,99,99,99,99
17976,18,57,19,35
17977,19,48,20,20
17978,16,47,99,99
17979,99,99,88,88
17980,6,10,88,88
17981,0,30,88,88
17982,99,99,99,99
17983,17,10,17,33
17984,23,35,23,48
17985,12,2,88,88
17986,18,32,19,34
17987,3,1,99,99
17988,4,55,88,88
17989,99,99,88,88
17990,21,17,22,1
17991,3,19,4,45
17992,18,2,88,88
17993,20,42,99,99
17994,6,38,6,56
17995,99,99,99,99
17996,6,21,99,99
17997,12,4,88,88
17998,12,37,88,88
17999,99,99,88,88
18000,4,15,88,88
18001,8,34,99,99
18002,10,4,88,88
18003,16,42,17,16
18004,19,17,19,47
18005,10,1,10,28
18006,21,41,88,88
18007,99,99,99,99
18008,5,17,88,88
18009,99,99,99,99
18010,99,99,99,99
18011,9,26,9,57
18012,99,99,88,88
18013,11,11,13,0
18014,0,34,99,99
18015,18,6,99,99
18016,12,52,88,88
18017,99,99,99,99
18018,99,99,99,99
18019,22,54,88,88
18020,13,48,88,88
18021,16,17,17,5
18022,99,99,99,99
18023,99,99,99,99
18024,2,20,88,88
18025,14,45,88,88
18026,8,33,99,99
18027,6,50,7,21
18028,23,55,88,88
18029,1,33,99,99
18030,2,55,3,56
18031,14,52,15,20
18032,4,21,88,88
18033,12,35,13,18
18034,11,53,99,99
18035,9,16,99,99
18036,13,45,88,88
18037,20,3,99,99
18038,13,46,14,15
18039,99,99,99,99
18040,99,99,99,99
18041,14,45,88,88
18042,14,0,99,99
18043,99,99,88,88
18044,14,1,88,88
18045,16,2,88,88
18046,1,18,2,17
18047,99,99,99,99
18048,20,36,88,88
18049,12,2,12,44
18050,13,33,13,51
18051,20,58,99,99
18052,22,47,23,5
18053,17,30,88,88
18054,12,14,12,41
18055,14,50,99,99
18056,16,34,99,99
18057,13,17,88,88
18058,11,4,99,99
18059,18,28,99,99
18060,22,33,23,14
18061,6,25,88,88
18062,11,29,11,43
18063,0,9,88,88
18064,99,99,99,99
18065,23,52,99,99
18066,9,50,99,99
18067,1,49,88,88
18068,16,25,99,99
18069,19,58,20,42
18070,22,8,22,17
18071,15,46,99,99
18072,99,99,88,88
18073,11,45,99,99
18074,99,99,88,88
18075,7,40,8,23
18076,13,3,14,1
18077,12,20,88,88
18078,14,15,88,88
18079,15,10,15,58
18080,11,32,88,88
18081,4,11,88,88
18082,99,99,88,88
18083,18,34,88,88
18084,99,99,99,99
18085,3,38,99,99
18086,99,99,99,99
18087,11,38,99,99
18088,7,54,8,32
18089,99,99,99,99
18090,20,18,20,52
18091,3,20,88,88
18092,13,14,88,88
18093,22,8,22,29
18094,20,51,21,19
18095,10,25,11,26
18096,19,53,20,12
18097,12,35,99,99
18098,23,49,88,88
18099,13,14,88,88
18100,3,15,99,99
18101,4,25,99,99
18102,15,31,88,88
18103,99,99,99,99
18104,18,25,19,24
18105,99,99,99,99
18106,6,45,99,99
18107,0,0,99,99
18108,3,46,99,99
18109,99,99,88,88
18110,16,4,99,99
18111,5,57,6,38
18112,21,7,21,49
18113,4,42,88,88
18114,6,48,7,0
18115,21,22,88,88
18116,99,99,88,88
18117,99,99,88,88
18118,18,17,99,99
18119,2,14,88,88
18120,20,40,21,25
18121,23,21,88,88
18122,3,47,88,88
18123,1,28,99,99
18124,21,41,88,88
18125,5,1,88,88
18126,22,46,23,4
18127,6,56,88,88
18128,99,99,99,99
18129,19,47,99,99
18130,18,27,88,88
18131,8,56,9,37
18132,21,12,88,88
18133,13,23,13,37
18134,99,99,99,99
18135,99,99,99,99
18136,17,37,88,88
18137,21,48,99,99
18138,16,19,17,11
18139,99,99,99,99
18140,99,99,99,99
18141,13,59,88,88
18142,99,99,99,99
18143,23,38,88,88
18144,99,99,99,99
18145,11,5,99,99
18146,3,10,88,88
18147,17,52,18,20
18148,10,11,10,44
18149,1,40,99,99
18150,20,46,21,10
18151,3,44,4,22
18152,22,59,23,25
18153,13,51,88,88
18154,20,55,99,99
18155,99,99,99,99
18156,7,6,99,99
18157,8,33,88,88
18158,10,23,11,0
18159,0,25,99,99
18160,17,22,99,99
18161,23,0,88,88
18162,18,17,99,99
18163,2,24,99,99
18164,14,16,99,99
18165,10,45,12,7
18166,0,31,88,88
18167,23,21,23,39
18168,6,58,99,99
18169,23,50,99,99
18170,9,2,88,88
18171,10,41,99,99
18172,2,49,88,88
18173,13,24,88,88
18174,20,29,21,4
18175,23,13,88,88
18176,0,49,1,20
18177,99,99,99,99
18178,21,26,22,2
18179,15,27,15,36
18180,5,57,99,99
18181,2,49,88,88
18182,21,47,99,99
18183,12,11,12,47
18184,2,26,2,56
18185,13,12,88,88
18186,16,20,16,50
18187,14,31,99,99
18188,22,40,23,28
18189,18,28,88,88
18190,21,54,88,88
18191,16,55,88,88
18192,18,29,88,88
18193,7,6,99,99
18194,14,24,99,99
18195,99,99,88,88
18196,4,11,88,88
18197,4,31,88,88
18198,18,4,18,20
18199,20,50,88,88
18200,18,45,99,99
18201,4,37,88,88
18202,16,14,88,88
18203,20,54,21,24
18204,17,45,88,88
18205,99,99,99,99
18206,21,57,22,42
18207,14,53,88,88
18208,5,28,88,88
18209,23,19,88,88
18210,99,99,99,99
18211,99,99,88,88
18212,23,59,88,88
18213,99,99,99,99
18214,21,8,21,52
18215,23,25,0,0
18216,11,23,99,99
18217,21,11,88,88
18218,17,51,18,11
18219,16,20,88,88
18220,10,46,11,20
18221,14,17,14,32
18222,2,49,99,99
18223,16,14,16,42
18224,22,42,23,2
18225,99,99,99,99
18226,7,23,99,99
18227,20,15,88,88
18228,99,99,88,88
18229,22,19,23,21
18230,4,45,88,88
18231,6,1,88,88
18232,22,28,99,99
18233,16,49,18,2
18234,16,35,16,56
18235,18,58,99,99
18236,0,56,88,88
18237,4,48,88,88
18238,7,57,8,39
18239,23,38,88,88
18240,1,15,1,41
18241,23,53,88,88
18242,3,48,99,99
18243,22,20,88,88
18244,16,43,17,19
18245,99,99,88,88
18246,23,28,0,1
18247,3,17,88,88
18248,10,18,99,99
18249,5,46,99,99
18250,23,8,0,45
18251,13,41,88,88
18252,15,27,16,15
18253,16,25,88,88
18254,15,16,15,47
18255,16,35,99,99
18256,3,3,88,88
18257,15,42,88,88
18258,99,99,99,99
18259,15,54,16,59
18260,2,49,88,88
18261,99,99,88,88
18262,99,99,99,99
18263,20,6,88,88
18264,5,39,88,88
18265,19,52,20,11
18266,7,15,99,99
18267,3,31,88,88
18268,22,49,23,23
18269,99,99,88,88
18270,20,29,21,4
18271,15,23,88,88
18272,3,9,3,26
18273,15,27,88,88
18274,21,20,21,39
18275,18,52,19,19
18276,99,99,99,99
18277,99,99,99,99
18278,13,3,13,54
18279,20,45,88,88
18280,1,35,99,99
18281,9,16,99,99
18282,7,22,7,46
18283,99,99,99,99
18284,20,7,88,88
18285,17,19,18,10
18286,8,26,88,88
18287,11,56,88,88
18288,12,44,12,54
18289,20,15,88,88
18290,2,3,88,88
18291,14,38,15,31
18292,22,35,88,88
18293,1,43,99,99
18294,20,11,99,99
18295,6,52,88,88
18296,7,5,88,88
18297,99,99,99,99
18298,10,17,99,99
18299,23,7,0,14
18300,12,56,13,40
18301,99,99,88,88
18302,20,41,88,88
18303,23,36,0,1
18304,1,51,88,88
18305,0,38,88,88
18306,99,99,99,99
18307,19,2,19,24
18308,12,37,13,5
18309,0,17,88,88
18310,99,99,99,99
18311,11,42,11,59
18312,9,13,9,35
18313,7,24,7,57
18314,21,53,99,99
18315,99,99,99,99
18316,6,31,88,88
18317,99,99,99,99
18318,22,16,88,88
18319,20,37,88,88
18320,4,53,5,28
18321,3,32,88,88
18322,19,45,88,88
18323,99,99,88,88
18324,19,17,88,88
18325,99,99,99,99
18326,99,99,99,99
18327,99,99,88,88
18328,99,99,99,99
18329,8,33,9,10
18330,16,58,17,10
18331,23,50,99,99
18332,0,40,0,47
18333,13,37,14,37
18334,4,55,5,22
18335,7,21,7,47
18336,99,99,88,88
18337,1,0,99,99
18338,2,28,99,99
18339,99,99,99,99
18340,23,1,88,88
18341,5,40,88,88
18342,22,11,22,47
18343,16,51,17,3
18344,20,14,21,51
18345,12,33,88,88
18346,2,29,3,8
18347,20,46,88,88
18348,99,99,88,88
18349,10,36,11,19
18350,99,99,99,99
18351,18,29,19,33
18352,10,2,88,88
18353,99,99,99,99
18354,6,39,88,88
18355,8,32,88,88
18356,99,99,88,88
18357,99,99,88,88
18358,4,2,88,88
18359,20,25,88,88
18360,20,36,20,54
18361,0,52,1,21
18362,20,56,99,99
18363,12,35,99,99
18364,20,24,21,25
18365,6,13,6,38
18366,6,22,6,51
18367,99,99,88,88
18368,16,39,17,5
18369,19,24,19,36
18370,19,27,20,22
18371,21,21,88,88
18372,14,9,99,99
18373,23,39,88,88
18374,12,5,88,88
18375,22,19,99,99
18376,1,37,99,99
18377,99,99,99,99
18378,15,15,15,32
18379,0,32,1,32
18380,1,2,88,88
18381,15,28,88,88
18382,1,38,88,88
18383,2,3,88,88
18384,99,99,99,99
18385,23,16,88,88
18386,99,99,99,99
18387,99,99,88,88
18388,2,1,99,99
18389,0,46,0,59
18390,12,37,13,43
18391,2,1,88,88
18392,99,99,88,88
18393,23,17,23,29
18394,99,99,99,99
18395,23,11,88,88
18396,3,29,88,88
18397,20,0,20,23
18398,7,37,99,99
18399,99,99,99,99
18400,99,99,99,99
18401,4,5,5,8
18402,20,51,88,88
18403,16,22,88,88
18404,99,99,88,88
18405,20,42,21,7
18406,16,30,16,53
18407,0,53,1,13
18408,20,14,20,34
18409,18,8,88,88
18410,13,10,14,17
18411,2,58,3,18
18412,21,53,22,23
18413,3,9,3,27
18414,99,99,99,99
18415,18,6,88,88
18416,99,99,99,99
18417,19,1,19,14
18418,12,51,13,17
18419,99,99,99,99
18420,19,41,20,19
18421,99,99,99,99
18422,99,99,88,88
18423,99,99,88,88
18424,99,99,99,99
18425,99,99,99,99
18426,11,52,99,99
18427,15,7,15,20
18428,22,50,23,27
18429,9,42,88,88
18430,18,15,88,88
18431,1,57,99,99
18432,22,13,22,23
18433,13,10,14,12
18434,17,44,18,5
18435,15,14,88,88
18436,21,48,22,6
18437,99,99,99,99
18438,99,99,99,99
18439,1,2,1,19
18440,1,42,1,55
18441,99,99,88,88
18442,99,99,88,88
18443,17,30,18,0
18444,17,24,18,1
18445,20,16,88,88
18446,13,21,13,35
18447,6,47,99,99
18448,99,99,99,99
18449,99,99,99,99
18450,13,48,14,2
18451,99,99,99,99
18452,99,99,99,99
18453,99,99,99,99
18454,99,99,99,99
18455,99,99,88,88
18456,99,99,88,88
18457,99,99,99,99
18458,99,99,99,99
18459,99,99,99,99
18460,19,56,88,88
18461,12,37,13,0
18462,17,59,18,26
18463,19,14,19,24
18464,7,39,88,88
18465,1,57,99,99
18466,17,24,17,48
18467,4,7,99,99
18468,21,21,21,53
18469,7,1,7,26
18470,19,52,88,88
18471,14,11,14,37
18472,21,11,99,99
18473,12,5,12,32
18474,15,17,15,57
18475,18,53,19,14
18476,17,28,18,25
18477,6,56,88,88
18478,1,38,2,8
18479,16,10,99,99
18480,14,35,14,58
18481,19,46,20,6
18482,20,54,21,11
18483,14,36,15,12
18484,20,51,99,99
18485,20,10,20,47
18486,22,14,99,99
18487,13,30,99,99
18488,2,21,88,88
18489,1,20,99,99
18490,12,35,99,99
18491,14,0,14,24
18492,3,55,4,16
18493,13,59,15,5
18494,7,43,8,16
18495,9,35,10,21
18496,17,41,18,9
18497,0,28,0,38
18498,8,22,8,45
18499,14,6,14,33
18500,3,48,4,6
18501,19,20,19,43
18502,20,9,20,39
18503,22,19,22,26
18504,20,37,88,88
18505,18,7,18,35
18506,20,54,21,26
18507,19,57,20,22
18508,15,44,16,24
18509,19,13,19,25
18510,11,3,11,20
18511,6,36,88,88
18512,15,37,16,4
18513,18,21,18,47
18514,16,2,16,27
18515,4,17,4,40
18516,19,36,19,59
18517,21,33,88,88
18518,2,40,99,99
18519,4,6,88,88
18520,9,28,88,88
18521,22,24,88,88
18522,18,12,18,42
18523,6,38,7,21
18524,22,28,22,34
18525,3,4,99,99
18526,9,18,88,88
18527,2,2,2,44
18528,0,53,88,88
18529,14,38,15,25
18530,17,34,18,3
18531,11,29,99,99
18532,1,54,88,88
18533,10,13,10,47
18534,13,58,14,41
18535,11,0,99,99
18536,18,59,19,36
18537,0,57,1,6
18538,23,4,88,88
18539,3,12,3,19
18540,13,18,13,28
18541,18,17,88,88
18542,5,45,88,88
18543,13,10,13,50
18544,1,49,88,88
18545,1,49,88,88
18546,2,35,88,88
18547,22,51,23,12
18548,8,26,8,48
18549,16,21,16,45
18550,8,46,9,9
18551,7,11,88,88
18552,15,35,16,36
18553,17,54,18,18
18554,22,20,22,45
18555,5,37,6,3
18556,19,58,88,88
18557,3,7,3,48
18558,20,23,20,42
18559,16,52,17,40
18560,2,50,88,88
18561,2,39,3,6
18562,21,33,99,99
18563,3,2,99,99
18564,23,58,0,38
18565,11,41,12,14
18566,11,46,99,99
18567,6,23,99,99
18568,16,25,16,53
18569,23,7,23,37
18570,23,99,23,99
18571,6,27,6,55
18572,0,33,1,7
18573,8,22,8,46
18574,21,18,21,26
18575,22,37,22,53
18576,13,34,13,58
18577,1,44,99,99
18578,18,43,19,41
18579,6,40,6,50
18580,23,16,23,58
18581,21,29,21,52
18582,1,13,1,35
18583,23,59,0,14
18584,15,34,16,21
18585,20,10,20,22
18586,10,11,10,37
18587,11,58,12,21
18588,8,48,9,31
18589,23,22,23,49
18590,23,6,23,30
18591,20,8,88,88
18592,20,54,88,88
18593,16,35,17,4
18594,23,0,23,29
18595,9,43,10,10
18596,5,59,88,88
18597,5,50,6,3
18598,15,36,88,88
18599,1,15,88,88
18600,12,17,12,39
18601,19,29,19,59
18602,2,41,99,99
18603,11,35,99,99
18604,10,46,11,13
18605,12,40,13,4
18606,15,9,15,29
18607,16,30,17,3
18608,19,24,19,36
18609,6,40,7,16
18610,21,51,22,31
18611,7,35,99,99
18612,12,15,12,40
18613,19,14,20,20
18614,12,23,88,88
18615,22,48,23,28
18616,7,17,99,99
18617,7,38,7,58
18618,0,55,99,99
18619,4,53,88,88
18620,21,48,99,99
18621,19,54,20,23
18622,21,10,21,31
18623,17,40,18,34
18624,20,23,21,10
18625,12,16,12,43
18626,16,9,16,23
18627,23,36,88,88
18628,15,13,15,33
18629,22,37,23,14
18630,4,27,88,88
18631,11,11,11,36
18632,20,10,20,30
18633,17,29,88,88
18634,5,26,88,88
18635,16,7,17,12
18636,11,5,11,51
18637,15,27,15,51
18638,21,56,99,99
18639,17,47,99,99
18640,14,8,14,45
18641,15,51,16,16
18642,23,4,23,37
18643,14,53,15,14
18644,3,18,99,99
18645,23,27,88,88
18646,20,51,21,17
18647,16,15,16,44
18648,14,15,14,24
18649,19,24,19,33
18650,15,51,16,16
18651,9,40,10,6
18652,23,34,99,99
18653,7,3,99,99
18654,10,18,99,99
18655,12,17,99,99
18656,19,4,19,23
18657,11,39,88,88
18658,22,23,22,30
18659,15,31,16,11
18660,11,39,11,55
18661,19,33,20,1
18662,8,6,88,88
18663,0,14,0,43
18664,0,50,88,88
18665,4,38,5,12
18666,0,46,1,11
18667,17,15,17,45
18668,0,34,99,99
18669,3,13,3,40
18670,19,54,20,22
18671,20,28,99,99
18672,20,41,21,4
18673,21,17,22,17
18674,17,26,99,99
18675,5,52,6,18
18676,8,48,99,99
18677,9,19,9,56
18678,17,22,17,38
18679,10,48,11,14
18680,15,2,99,99
18681,1,31,99,99
18682,22,45,23,12
18683,1,31,2,18
18684,2,32,99,99
18685,3,31,4,10
18686,8,29,8,52
18687,21,7,21,32
18688,19,15,99,99
18689,5,26,88,88
18690,20,24,88,88
18691,22,2,99,99
18692,21,8,99,99
18693,15,10,15,31
18694,11,36,12,14
18695,11,59,88,88
18696,16,31,16,59
18697,7,8,7,43
18698,18,38,19,11
18699,99,99,99,99
18700,4,2,99,99
18701,0,33,88,88
18702,1,52,2,13
18703,1,55,2,24
18704,23,14,88,88
18705,19,6,19,32
18706,21,43,88,88
18707,22,29,23,53
18708,21,52,88,88
18709,23,53,88,88
18710,18,54,19,20
18711,5,44,99,99
18712,16,21,16,48
18713,18,25,18,50
18714,3,3,88,88
18715,18,27,18,45
18716,22,20,22,44
18717,17,38,18,45
18718,12,8,13,17
18719,6,3,6,45
18720,2,46,88,88
18721,21,59,22,46
18722,20,1,20,23
18723,7,34,8,18
18724,20,15,20,22
18725,6,4,6,25
18726,20,28,99,99
18727,2,29,88,88
18728,16,15,88,88
18729,22,22,22,39
18730,9,17,9,36
18731,22,26,88,88
18732,11,19,88,88
18733,15,28,15,58
18734,17,41,99,99
18735,22,24,22,46
18736,99,99,88,88
18737,17,36,99,99
18738,23,45,99,99
18739,1,17,1,33
18740,12,48,13,11
18741,9,10,9,36
18742,14,25,14,50
18743,6,7,6,50
18744,1,45,99,99
18745,8,43,9,53
18746,15,35,15,56
18747,22,25,22,53
18748,5,25,88,88
18749,4,55,5,16
18750,7,7,88,88
18751,14,36,99,99
18752,23,12,99,99
18753,10,49,88,88
18754,10,50,99,99
18755,19,23,19,37
18756,14,8,14,30
18757,2,23,88,88
18758,2,21,2,39
18759,19,32,88,88
18760,10,52,11,27
18761,17,40,88,88
18762,19,53,20,20
18763,17,3,17,16
18764,14,5,14,26
18765,2,4,88,88
18766,2,43,99,99
18767,0,25,1,0
18768,17,53,18,17
18769,21,19,99,99
18770,2,23,99,99
18771,3,17,3,56
18772,11,17,99,99
18773,9,7,9,31
18774,14,46,88,88
18775,18,13,88,88
18776,17,15,17,35
18777,10,52,11,27
18778,1,11,1,38
18779,2,50,2,56
18780,16,39,17,15
18781,12,53,13,15
18782,4,29,88,88
18783,99,99,99,99
18784,17,6,88,88
18785,16,55,17,34
18786,18,31,19,44
18787,17,40,88,88
18788,17,40,17,55
18789,15,20,16,16
18790,13,34,14,0
18791,20,45,88,88
18792,0,48,88,88
18793,23,20,23,57
18794,17,13,99,99
18795,19,15,19,26
18796,12,7,12,55
18797,16,39,17,8
18798,23,55,0,18
18799,18,45,19,19
18800,20,14,88,88
18801,16,20,17,15
18802,11,49,12,17
18803,16,30,17,0
18804,1,54,2,15
18805,14,47,88,88
18806,10,28,10,59
18807,10,17,10,44
18808,7,13,7,37
18809,9,53,88,88
18810,2,18,2,27
18811,6,5,88,88
18812,4,57,88,88
18813,21,0,21,17
18814,21,28,21,53
18815,18,7,18,19
18816,15,26,15,52
18817,22,55,88,88
18818,11,42,12,13
18819,16,26,16,56
18820,17,39,17,59
18821,7,3,7,26
18822,16,11,16,28
18823,4,15,4,41
18824,22,46,23,16
18825,9,51,10,34
18826,10,32,10,45
18827,17,56,18,8
18828,8,4,8,9
18829,15,51,16,25
18830,17,32,18,11
18831,13,59,14,24
18832,1,40,2,6
18833,9,56,10,48
18834,20,45,21,15
18835,11,48,12,9
18836,21,16,88,88
18837,7,48,99,99
18838,13,52,14,18
18839,22,38,0,22
18840,22,5,22,25
18841,7,27,7,53
18842,0,58,99,99
18843,17,6,17,40
18844,4,10,4,20
18845,19,15,19,46
18846,0,49,1,23
18847,22,13,99,99
18848,22,40,88,88
18849,6,10,88,88
18850,11,46,12,33
18851,1,2,99,99
18852,17,56,88,88
18853,6,59,7,33
18854,11,29,99,99
18855,11,59,12,31
18856,15,33,16,9
18857,17,20,17,38
18858,2,4,99,99
18859,2,33,99,99
18860,0,32,1,43
18861,1,25,1,51
18862,17,41,18,5
18863,19,53,20,33
18864,12,43,88,88
18865,17,18,18,4
18866,13,38,14,39
18867,14,7,14,42
18868,12,6,99,99
18869,13,12,13,57
18870,22,18,99,99
18871,11,57,88,88
18872,19,23,19,40
18873,1,5,99,99
18874,14,47,99,99
18875,9,8,99,99
18876,14,0,88,88
18877,13,40,99,99
18878,11,35,88,88
18879,2,51,88,88
18880,99,99,88,88
18881,99,99,99,99
18882,15,15,88,88
18883,16,14,88,88
18884,1,4,88,88
18885,19,17,88,88
18886,88,88,88,88
18887,14,36,88,88
18888,99,99,88,88
18889,6,35,99,99
18890,8,30,88,88
18891,99,99,99,99
18892,13,39,99,99
18893,99,99,88,88
18894,23,2,99,99
18895,22,19,99,99
18896,99,99,88,88
18897,99,99,88,88
18898,99,99,99,99
18899,8,8,88,88
18900,99,99,88,88
18901,99,99,99,99
18902,0,40,88,88
18903,99,99,99,99
18904,99,99,99,99
18905,7,18,88,88
18906,23,39,88,88
18907,99,99,99,99
18908,16,54,99,99
18909,99,99,99,99
18910,19,55,88,88
18911,99,99,99,99
18912,6,55,99,99
18913,8,32,99,99
18914,99,99,99,99
18915,99,99,88,88
18916,99,99,88,88
18917,7,18,88,88
18918,99,99,99,99
18919,14,12,99,99
18920,22,51,99,99
18921,10,26,99,99
18922,99,99,99,99
18923,13,31,99,99
18924,99,98,88,88
18925,15,30,99,99
18926,2,5,88,88
18927,99,99,99,99
18928,21,9,99,99
18929,99,99,88,88
18930,99,99,99,99
18931,99,99,99,99
18932,11,51,99,99
18933,12,38,99,99
18934,5,37,88,88
18935,10,5,88,88
18936,16,16,88,88
18937,99,99,88,88
18938,6,42,88,88
18939,99,99,99,99
18940,6,43,99,99
18941,99,99,88,88
18942,99,99,99,99
18943,99,99,88,88
18944,99,99,99,99
18945,10,30,88,88
18946,99,99,88,88
18947,2,30,99,99
18948,99,99,99,99
18949,13,11,99,99
18950,5,45,88,88
18951,21,45,99,99
18952,23,6,99,99
18953,99,99,99,99
18954,99,99,99,99
18955,99,99,99,99
18956,99,99,88,88
18957,99,99,99,99
18958,99,98,88,88
18959,99,99,99,99
18960,13,30,99,99
18961,21,27,88,88
18962,3,0,88,88
18963,0,10,88,88
18964,99,99,99,99
18965,22,10,88,88
18966,19,34,99,99
18967,99,99,99,99
18968,0,28,88,88
18969,23,10,99,99
18970,4,24,88,88
18971,99,99,99,99
18972,11,47,99,99
18973,19,35,99,99
18974,12,18,99,99
18975,23,37,99,99
18976,16,34,88,88
18977,99,99,99,99
18978,4,57,99,99
18979,99,99,99,99
18980,99,99,99,99
18981,11,7,99,99
18982,99,99,88,88
18983,20,26,99,99
18984,9,37,99,99
18985,99,99,88,88
18986,2,50,99,99
18987,99,99,88,88
18988,11,38,99,99
18989,2,28,99,99
18990,99,99,99,99
18991,12,57,99,99
18992,99,99,99,99
18993,99,99,88,88
18994,16,14,99,99
18995,0,55,99,99
18996,99,99,99,99
18997,10,14,99,99
18998,13,29,88,88
18999,99,99,88,88
19000,99,98,88,88
19001,99,99,88,88
19002,14,53,99,99
19003,20,2,99,99
19004,14,26,99,99
19005,15,10,99,99
19006,99,99,99,99
19007,99,99,99,99
19008,19,19,88,88
19009,3,15,88,88
19010,20,24,88,88
19011,7,2,99,99
19012,10,53,99,99
19013,16,40,99,99
19014,99,99,99,99
19015,99,99,88,88
19016,99,99,99,99
19017,13,41,99,99
19018,99,99,88,88
19019,20,24,99,99
19020,19,20,99,99
19021,7,16,88,88
19022,99,99,88,88
19023,23,21,88,88
19024,11,52,88,88
19025,99,99,99,99
19026,99,99,99,99
19027,99,99,99,99
19028,99,99,88,88
19029,99,99,88,88
19030,16,55,99,99
19031,18,32,88,88
19032,0,50,99,99
19033,7,15,88,88
19034,22,2,99,99
19035,99,99,99,99
19036,23,44,88,88
19037,16,46,88,88
19038,99,99,99,99
19039,99,99,99,99
19040,19,47,99,99
19041,14,58,99,99
19042,15,21,99,99
19043,99,99,99,99
19044,99,99,99,99
19045,17,44,88,88
19046,13,12,99,99
19047,99,99,99,99
19048,18,2,99,99
19049,99,99,99,99
19050,4,41,99,99
19051,13,1,99,99
19052,99,99,99,99
19053,99,99,88,88
19054,8,8,88,88
19055,19,33,88,88
19056,8,48,99,99
19057,19,22,99,99
19058,99,99,99,99
19059,5,39,88,88
19060,21,18,88,88
19061,99,99,99,99
19062,99,99,88,88
19063,99,99,88,88
19064,99,99,99,99
19065,99,98,88,88
19066,6,31,88,88
19067,20,40,99,99
19068,1,49,88,88
19069,99,99,99,99
19070,20,44,88,88
