OBJECTID,ST_CASE,FATALS,PERSONS,VE_TOTAL,VE_FORMS,PEDS,PERNOTMVIT,SCH_BUS,RAIL,WRK_ZONE
557,10561,1,4,2,2,0,0,0,0000000,0
558,10562,1,1,1,1,0,0,0,0000000,0
559,10563,1,1,1,1,1,1,0,0000000,0
560,10564,1,2,2,2,1,1,0,0000000,0
561,10565,1,1,1,1,0,0,0,0000000,0
562,10566,1,6,2,2,0,0,0,0000000,0
563,10567,1,4,3,3,0,0,0,0000000,0
564,10568,1,2,2,2,0,0,0,0000000,0
565,10569,1,1,1,1,0,0,0,0000000,0
566,10570,1,4,3,3,0,0,0,0000000,0
567,10571,1,3,2,2,0,0,0,0000000,0
568,10572,1,2,2,2,0,0,0,0000000,0
569,10573,1,1,1,1,0,0,0,0000000,0
570,10574,1,2,2,2,0,0,0,0000000,0
571,10575,1,1,1,1,0,0,0,0000000,0
572,10576,1,1,1,1,2,2,0,0000000,0
573,10577,1,2,2,2,0,0,0,0000000,0
574,10578,1,1,1,1,0,0,0,0000000,0
575,10579,1,2,2,2,1,1,0,0000000,0
576,10580,1,1,1,1,0,0,0,0000000,0
577,10581,1,1,1,1,0,0,0,0000000,0
578,10582,1,3,3,3,0,0,0,0000000,0
579,10583,1,2,2,2,0,0,0,0000000,0
580,10584,1,2,2,2,0,0,0,0000000,0
581,10585,1,3,1,1,1,1,0,0000000,0
582,10586,1,1,1,1,1,1,0,0000000,0
583,10587,1,2,2,2,0,0,0,0000000,0
584,10588,1,1,1,1,0,0,0,0000000,0
585,10589,2,2,2,2,0,0,0,0000000,0
586,10590,1,7,4,4,0,0,0,0000000,0
587,10591,1,1,1,1,0,0,0,0000000,0
588,10592,1,4,3,3,0,0,0,0000000,0
589,10593,1,2,2,2,0,0,0,0000000,0
590,10594,1,2,2,2,0,0,0,0000000,0
591,10595,1,2,2,2,0,0,0,0000000,0
592,10596,1,1,1,1,0,0,0,0000000,0
593,10597,1,1,1,1,0,0,0,0000000,0
594,10598,1,2,1,1,0,0,0,0000000,0
595,10599,2,2,1,1,0,0,0,0000000,0
596,10600,1,1,1,1,0,0,0,0000000,0
597,10601,1,2,2,2,0,0,0,0000000,0
598,10602,1,3,2,2,0,0,0,0000000,0
599,10603,1,3,2,2,0,0,0,0000000,0
600,10604,1,4,3,3,0,0,0,0000000,0
601,10605,1,3,3,3,0,0,0,0000000,0
602,10606,1,1,1,1,0,0,0,0000000,0
603,10607,1,1,1,1,1,1,0,0000000,0
604,10608,1,2,2,2,0,0,0,0000000,0
605,10609,1,1,1,1,0,0,0,0000000,0
606,10610,1,1,1,1,0,0,0,0000000,0
607,10611,1,1,1,1,1,1,0,0000000,0
608,10612,2,7,2,2,0,0,0,0000000,0
609,10613,1,2,2,2,0,0,0,0000000,0
610,10614,1,1,1,1,0,0,0,0000000,0
611,10615,1,2,1,1,0,0,0,0000000,0
612,10616,1,3,2,2,0,0,0,0000000,0
613,10617,1,1,1,1,1,1,0,0000000,0
614,10618,1,1,1,1,0,0,0,0000000,0
615,10619,1,5,2,2,0,0,0,0000000,0
616,10620,1,3,2,2,0,0,0,0000000,0
617,10621,1,1,1,1,0,0,0,0000000,0
618,10622,1,1,1,1,0,0,0,0000000,0
619,10623,1,1,1,1,1,1,0,0000000,0
620,10624,1,1,1,1,0,0,0,0000000,0
621,10625,2,4,2,2,0,0,0,0000000,0
622,10626,1,2,1,1,0,0,0,0000000,0
623,10627,1,3,2,2,0,0,0,0000000,0
624,10628,1,2,2,2,0,0,0,0000000,0
625,10629,2,2,1,1,0,0,0,0000000,0
626,10630,1,2,1,1,0,0,0,0000000,0
627,10631,1,1,1,1,0,0,0,0000000,0
628,10632,1,1,1,1,0,0,0,0000000,0
629,10633,2,2,1,1,0,0,0,0000000,0
630,10634,1,2,2,2,0,0,0,0000000,0
631,10635,1,5,2,2,0,0,0,0000000,0
632,10636,1,2,1,1,1,1,0,0000000,0
633,10637,1,2,1,1,0,0,0,0000000,0
634,10638,1,4,3,3,0,0,0,0000000,0
635,10639,1,1,1,1,0,0,0,0000000,1
636,10640,1,3,2,2,0,0,0,0000000,0
637,10641,1,4,4,4,0,0,0,0000000,0
638,10642,1,1,1,1,0,0,0,0000000,0
639,10643,1,1,4,1,0,0,0,0000000,0
640,10644,1,1,1,1,1,1,0,0000000,0
641,10645,1,1,1,1,0,0,0,0000000,0
642,10646,1,1,1,1,1,1,0,0000000,0
643,10647,1,1,1,1,0,0,0,0000000,0
644,10648,1,2,2,2,0,0,0,0000000,0
645,10649,1,1,1,1,0,0,0,0000000,0
646,10650,1,3,3,3,0,0,0,0000000,0
647,10651,1,2,2,2,0,0,0,0000000,0
648,10652,1,1,1,1,0,0,0,0000000,0
649,10653,2,3,2,2,0,0,0,0000000,0
650,10654,1,1,1,1,0,0,0,0000000,0
651,10655,1,3,2,2,0,0,0,0000000,0
652,10656,1,1,1,1,1,1,0,0000000,0
653,10657,1,3,2,2,0,0,0,0000000,0
654,10658,1,1,1,1,0,0,0,0000000,0
655,10659,1,3,1,1,0,0,0,0000000,0
656,10660,1,1,1,1,0,0,0,0000000,0
657,10661,1,1,1,1,0,0,0,0000000,0
658,10662,1,2,2,2,0,0,0,0000000,0
659,10663,1,1,1,1,0,0,0,0000000,0
660,10664,1,2,2,2,0,0,0,0000000,0
661,10665,1,3,2,2,0,0,0,0000000,0
662,10666,2,8,4,4,0,0,0,0000000,4
663,10667,1,1,1,1,0,0,0,0000000,0
664,10668,1,1,1,1,1,1,0,0000000,0
665,10669,1,3,1,1,0,0,0,0000000,0
666,10670,1,2,2,2,0,0,0,0000000,0
667,10671,1,2,2,2,0,0,0,0000000,0
668,10672,2,5,3,3,0,0,0,0000000,0
669,10673,1,1,1,1,0,0,0,0000000,0
670,10674,1,1,1,1,1,1,0,0000000,0
671,10675,1,1,1,1,1,1,0,0000000,0
672,10676,1,2,2,2,0,0,0,0000000,0
673,10677,1,2,2,2,0,0,0,0000000,0
674,10678,1,2,2,2,0,0,0,0000000,0
675,10679,1,1,1,1,0,0,0,0000000,0
676,10680,1,1,1,1,0,0,0,0000000,0
677,10681,1,1,1,1,0,0,0,0000000,0
678,10682,1,2,1,1,0,0,0,0000000,0
679,10683,1,3,3,3,0,0,0,0000000,0
680,10684,2,3,2,2,0,0,0,0000000,0
681,10685,1,7,6,6,0,0,0,0000000,0
682,10686,1,2,2,2,0,0,0,0000000,0
683,10687,1,1,1,1,1,1,0,0000000,0
684,10688,1,1,1,1,0,0,0,0000000,0
685,10689,1,1,1,1,0,0,0,0000000,0
686,10690,1,1,1,1,0,0,0,0000000,0
687,10691,1,1,1,1,0,0,0,0000000,0
688,10692,1,1,1,1,0,0,0,0000000,0
689,10693,1,2,2,2,0,0,0,0000000,0
690,10694,1,5,2,2,0,0,0,0000000,0
691,10695,1,1,1,1,1,1,0,0000000,0
692,10696,2,2,1,1,0,0,0,0000000,0
693,10697,1,1,1,1,1,1,0,0000000,0
694,10698,1,1,1,1,0,0,0,0000000,0
695,10699,2,4,2,2,0,0,0,0000000,0
696,10700,1,1,1,1,0,0,0,0000000,0
697,10702,1,1,1,1,1,1,0,0000000,0
698,10703,1,1,1,1,0,0,0,0000000,0
699,10704,1,2,2,2,0,0,0,0000000,0
700,10705,1,1,1,1,0,0,0,0000000,0
701,10706,2,3,2,2,0,0,0,0000000,0
702,10707,1,3,2,2,0,0,0,0000000,0
703,10708,1,3,2,2,0,0,0,0000000,0
704,10709,1,4,3,3,0,0,0,0000000,0
705,10710,1,1,1,1,0,0,0,0000000,0
706,10711,1,1,1,1,0,0,0,0000000,0
707,10712,1,1,1,1,1,1,0,0000000,0
708,10713,1,1,1,1,0,0,0,0000000,0
709,10714,1,1,1,1,1,1,0,0000000,0
710,10715,1,3,2,2,0,0,0,0000000,0
711,10716,1,1,1,1,1,1,0,0000000,0
712,10717,1,4,2,2,0,0,0,0000000,0
713,10718,1,3,2,2,1,1,0,0000000,0
714,10719,1,2,2,2,1,1,0,0000000,0
715,10720,1,1,1,1,0,0,0,0000000,0
716,10721,1,1,1,1,1,1,0,0000000,0
717,10722,1,1,1,1,0,0,0,0000000,0
718,10723,1,1,1,1,0,0,0,0000000,0
719,10724,1,2,2,1,0,0,0,0000000,0
720,10725,1,1,1,1,0,0,0,0000000,0
721,10726,1,2,2,2,0,0,0,0000000,0
722,10727,1,2,2,2,0,0,0,0000000,0
723,10728,1,4,3,3,0,0,0,0000000,1
724,10729,1,2,2,2,0,0,0,0000000,0
725,10730,1,3,2,2,0,0,0,0000000,0
726,10731,1,7,3,3,0,0,0,0000000,0
727,10732,1,1,1,1,1,1,0,0000000,0
728,10733,1,1,1,1,0,0,0,0000000,0
729,10734,1,2,2,2,0,0,0,0000000,0
730,10735,1,3,2,2,0,0,0,0000000,0
731,10736,2,3,2,2,0,0,0,0000000,0
732,10737,1,4,3,3,0,0,0,0000000,0
733,10738,1,1,1,1,0,0,0,0000000,0
734,10739,1,2,1,1,0,0,0,0000000,0
735,10740,1,1,1,1,1,1,0,0000000,0
736,10741,1,1,1,1,0,0,0,0000000,0
737,10742,1,2,1,1,0,0,0,0000000,0
738,10743,1,2,1,1,0,0,0,0000000,0
739,10744,1,5,3,3,0,0,0,0000000,0
740,10745,1,2,2,1,0,1,0,0000000,0
741,10746,1,5,2,2,0,0,0,0000000,0
742,10747,1,1,1,1,0,0,0,0000000,0
743,10748,1,2,1,1,0,0,0,0000000,0
744,10749,2,4,2,2,0,0,0,0000000,0
745,10750,1,2,2,2,0,0,0,0000000,0
746,10751,1,3,2,2,0,0,0,0000000,0
747,10752,1,2,2,2,0,0,0,0000000,0
748,10753,1,1,1,1,2,2,0,0000000,0
749,10754,1,1,1,1,1,1,0,0000000,0
750,10755,1,4,2,2,0,0,0,0000000,0
751,10756,1,1,1,1,0,0,0,0000000,0
752,10757,1,2,2,2,0,0,0,0000000,0
753,10758,1,1,1,1,0,0,0,0000000,0
754,10759,1,3,2,2,0,0,0,0000000,0
755,10760,1,3,2,2,0,0,0,0000000,0
756,10761,1,2,2,2,0,0,0,0000000,0
757,10762,1,2,2,2,0,0,0,0000000,0
758,10763,1,1,1,1,0,0,0,0000000,0
759,10764,1,1,1,1,0,0,0,0000000,0
760,10765,1,1,1,1,1,1,0,0000000,0
761,10766,1,2,2,2,0,0,0,0000000,0
762,10767,1,1,1,1,0,0,0,0000000,0
763,10768,1,1,1,1,0,0,0,0000000,0
764,10769,3,3,2,2,0,0,0,0000000,0
765,10770,1,1,1,1,1,1,0,0000000,0
766,10771,1,2,1,1,0,0,0,0000000,0
767,10772,1,1,1,1,0,0,0,0000000,0
768,10773,1,4,3,3,0,0,0,0000000,0
769,10774,1,2,2,2,1,1,0,0000000,0
770,10775,1,1,1,1,0,0,0,0000000,0
771,10776,2,4,1,1,0,0,0,0000000,0
772,10777,1,1,1,1,1,1,0,0000000,0
773,10778,2,2,2,2,0,0,0,0000000,0
774,10779,1,1,1,1,0,0,0,0000000,0
775,10780,3,4,1,1,0,0,0,0000000,0
776,10781,1,4,1,1,0,0,0,0000000,0
777,10782,1,2,2,2,0,0,0,0000000,0
778,10783,2,3,2,2,0,0,0,0000000,0
779,10784,1,1,1,1,0,0,0,0000000,0
780,10785,1,1,1,1,0,0,0,0000000,0
781,10786,1,2,1,1,0,0,0,0000000,0
782,10787,2,2,2,2,0,0,0,0000000,0
783,10788,1,3,2,2,0,0,0,0000000,0
784,10789,3,4,2,2,0,0,0,0000000,0
785,10790,1,1,1,1,0,0,0,0000000,0
786,10791,1,2,2,2,0,0,0,0000000,0
787,10792,1,1,1,1,0,0,0,0000000,0
788,10793,1,2,1,1,0,0,0,0000000,0
789,10794,1,7,3,3,0,0,0,0000000,0
790,10795,2,3,2,2,0,0,0,0000000,0
791,10796,5,6,2,2,0,0,0,0000000,0
792,10797,1,1,1,1,1,1,0,0000000,0
793,10798,1,2,2,2,0,0,0,0000000,0
794,10799,1,1,1,1,0,0,0,0000000,0
795,10801,1,1,1,1,0,0,0,0000000,0
796,10802,1,1,1,1,0,0,0,0000000,0
797,10803,1,1,1,1,0,0,0,0000000,0
798,10804,2,4,2,2,0,0,0,0000000,0
799,10805,1,2,2,2,0,0,0,0000000,0
800,10806,1,1,1,1,1,1,0,0000000,0
801,10807,1,1,1,1,0,0,0,0000000,0
802,10808,1,1,1,1,1,1,0,0000000,0
803,10809,1,1,1,1,0,0,0,0000000,0
804,10810,1,4,2,2,0,0,0,0000000,0
805,10811,1,1,1,1,0,0,0,0000000,0
806,10812,2,2,2,2,0,0,0,0000000,0
807,10813,1,1,1,1,0,0,0,0000000,0
808,10814,1,1,1,1,0,0,0,0000000,0
809,10815,1,3,2,2,0,0,0,0000000,0
810,10816,1,3,3,2,0,0,0,0000000,0
811,10817,1,1,1,1,0,0,0,0000000,0
812,10818,1,1,1,1,0,0,0,0000000,0
813,10819,1,4,4,3,0,0,0,0000000,0
814,10820,1,2,2,2,0,0,0,0000000,0
815,10821,1,2,1,1,0,0,0,0000000,0
816,10822,1,3,2,2,0,0,0,0000000,0
817,10823,1,1,1,1,0,0,0,0000000,0
818,10824,1,2,2,2,0,0,0,0000000,0
819,10825,2,3,3,3,0,0,0,0000000,0
820,10826,1,1,1,1,1,1,0,0000000,0
821,10827,1,2,2,2,0,0,0,0000000,0
822,10828,1,1,1,1,0,0,0,0000000,0
823,10829,1,2,2,2,0,0,0,0000000,0
824,10830,1,1,1,1,1,1,0,0000000,0
825,10831,2,10,6,6,0,0,0,0000000,0
826,10832,1,1,1,1,1,1,0,0000000,0
827,10833,1,1,1,1,1,1,0,0000000,0
828,10834,1,4,1,1,0,0,0,0000000,0
829,10835,1,2,2,2,0,0,0,0000000,0
830,10836,1,1,1,1,0,0,0,0000000,0
831,10837,1,2,2,2,0,0,0,0000000,0
832,10838,1,1,1,1,0,0,0,0000000,0
833,10839,1,1,1,1,0,0,0,0000000,0
834,10840,1,2,2,2,0,0,0,0000000,0
835,10841,1,2,2,2,0,0,0,0000000,0
836,10842,1,1,1,1,0,0,0,0000000,0
837,10843,1,2,1,1,0,0,0,0000000,0
838,10844,1,2,2,2,0,0,0,0000000,0
839,10845,1,1,1,1,1,1,0,0000000,0
840,10846,1,1,1,1,0,0,0,0000000,0
841,10847,2,2,2,2,0,0,0,0000000,0
842,10848,1,1,1,1,1,1,0,0000000,0
843,10849,1,4,2,2,0,0,0,0000000,0
844,10850,1,0,1,1,1,1,0,0000000,0
845,10851,1,1,1,1,0,0,0,0000000,0
846,10852,1,5,3,3,0,0,0,0000000,0
847,10853,1,2,1,1,1,1,0,0000000,0
848,10854,1,3,1,1,1,1,0,0000000,0
849,10855,1,1,1,1,0,0,0,0000000,0
850,10856,1,3,3,3,0,0,0,0000000,0
851,10857,1,2,2,2,0,0,0,0000000,0
852,10858,1,1,1,1,0,0,0,0000000,0
853,10859,1,2,1,1,0,0,0,0000000,0
854,10860,2,8,1,1,0,0,0,0000000,0
855,10861,1,2,2,2,0,0,0,0000000,0
856,10862,1,1,1,1,0,0,0,0000000,0
857,10863,1,3,2,2,0,0,0,0000000,0
858,10864,1,1,1,1,0,0,0,0000000,0
859,10865,1,1,1,1,0,0,0,0000000,0
860,10866,1,1,2,2,1,1,0,0000000,0
861,10867,1,2,2,2,0,0,0,0000000,0
862,10868,1,4,2,2,0,0,0,0000000,0
863,10869,1,1,1,1,0,0,0,0000000,0
864,10870,1,1,1,1,0,0,0,0000000,0
865,10871,1,2,2,2,0,0,0,0000000,0
866,10872,1,2,2,2,0,0,0,0000000,0
867,10873,1,2,2,2,0,0,0,0000000,0
868,10874,1,2,2,2,0,0,0,0000000,0
869,10875,1,2,2,2,0,0,0,0000000,0
870,10876,1,3,2,2,0,0,0,0000000,0
871,10877,1,3,2,2,0,0,0,0000000,0
872,10878,1,1,1,1,0,0,0,0000000,0
873,10879,1,3,2,2,0,0,0,0000000,0
874,10880,1,4,2,2,0,0,0,0000000,0
875,10881,1,1,1,1,1,1,0,0000000,0
876,10882,1,1,1,1,0,0,0,0000000,0
877,10883,1,3,2,2,0,0,0,0000000,0
878,10884,1,1,1,1,0,0,0,0000000,0
879,10885,1,1,1,1,0,0,0,0000000,0
880,10886,1,1,1,1,0,0,0,0000000,0
881,10887,1,3,2,2,0,0,0,0000000,0
882,10888,1,4,2,2,0,0,0,0000000,0
883,10889,1,4,2,2,0,0,0,0000000,0
884,10890,1,2,1,1,0,0,0,0000000,0
885,10891,1,1,1,1,0,0,0,0000000,0
886,10892,1,2,2,2,0,0,0,0000000,0
887,10893,1,3,2,2,0,0,0,0000000,0
888,10894,1,3,2,2,0,0,0,0000000,0
889,10895,1,2,1,1,0,0,0,0000000,0
890,10896,1,1,1,1,0,0,0,0000000,0
891,10897,1,1,1,1,0,0,0,0000000,0
892,10898,1,1,1,1,0,0,0,0000000,0
893,10899,1,1,1,1,1,1,0,0000000,0
894,10900,1,2,2,1,0,0,0,0000000,0
895,10901,1,4,3,3,0,0,0,0000000,0
896,10902,1,1,1,1,0,0,0,0000000,0
897,10903,1,1,1,1,0,0,0,0000000,0
898,10904,1,1,1,1,1,1,0,0000000,0
899,10905,1,3,2,2,0,0,0,0000000,0
900,10906,1,4,2,2,0,0,0,0000000,0
901,10907,1,2,1,1,0,0,0,0000000,0
902,10908,1,3,1,1,0,0,0,0000000,0
903,10909,1,1,1,1,0,0,0,0000000,0
904,10910,1,2,2,2,1,1,0,0000000,0
905,10911,1,3,3,3,0,0,0,0000000,0
906,10912,1,1,1,1,1,1,0,0000000,0
907,10913,1,3,2,2,0,0,0,0000000,0
908,10914,1,2,2,2,0,0,0,0000000,0
909,10915,1,3,2,2,0,0,0,0000000,0
910,10916,1,2,2,2,1,1,0,0000000,0
911,10917,1,2,1,1,0,0,0,0000000,0
912,10918,1,7,2,2,0,0,0,0000000,0
913,10919,1,1,1,1,1,1,0,0000000,0
914,20001,1,4,1,1,1,1,0,0000000,0
915,20002,1,3,2,2,0,0,0,0000000,0
916,20003,1,2,2,2,0,0,0,0000000,0
917,20004,1,3,2,2,0,0,0,0000000,0
918,20005,1,6,3,3,0,0,0,0000000,0
919,20006,1,2,2,2,0,0,0,0000000,0
920,20007,2,4,2,2,0,0,0,0000000,0
921,20008,1,4,2,2,0,0,0,0000000,0
922,20009,1,1,1,1,1,1,0,0000000,0
923,20010,1,2,1,1,1,1,0,0000000,0
924,20011,1,1,1,1,1,1,0,0000000,0
925,20012,2,3,2,2,0,0,0,0000000,0
926,20013,1,1,1,1,0,0,0,0000000,0
927,20014,1,1,1,1,0,0,0,0000000,0
928,20015,1,5,3,3,0,0,0,0000000,0
929,20016,1,5,1,1,0,0,0,0000000,0
930,20017,1,3,2,2,0,0,0,0000000,0
931,20018,1,1,1,1,0,0,0,0000000,0
932,20019,2,8,5,5,0,0,0,0000000,0
933,20020,1,3,2,2,0,0,0,0000000,0
934,20021,1,1,1,1,0,0,0,0000000,0
935,20022,1,1,1,1,0,0,0,0000000,0
936,20023,1,2,2,2,0,0,0,0000000,0
937,20024,1,5,1,1,1,1,0,0000000,0
938,20025,1,4,2,2,0,0,0,0000000,0
939,20026,1,2,2,2,0,0,0,0000000,0
940,20027,1,4,1,1,0,0,0,0000000,0
941,20028,1,1,1,1,0,0,0,0000000,0
942,20029,1,2,2,2,0,0,0,0000000,0
943,20030,1,6,2,2,0,0,0,0000000,0
944,20031,1,1,1,1,0,0,0,0000000,0
945,20032,1,2,2,2,0,0,0,0000000,0
946,20033,1,1,1,1,1,1,0,0000000,0
947,20034,2,5,3,3,0,0,0,0000000,0
948,20035,1,1,1,1,0,0,0,0000000,0
949,20036,1,3,2,2,0,0,0,0000000,0
950,20037,2,2,1,1,0,0,0,0000000,0
951,20038,1,2,1,1,0,0,0,0000000,0
952,20039,1,1,1,1,0,0,0,0000000,0
953,20040,1,7,2,2,0,0,0,0000000,0
954,20041,1,1,1,1,0,0,0,0000000,0
955,20042,1,2,2,2,0,0,0,0000000,0
956,20043,2,4,3,3,0,0,0,0000000,0
957,20044,1,6,2,1,3,5,0,0000000,0
958,20045,1,2,1,1,0,0,0,0000000,0
959,20046,1,1,1,1,0,0,0,0000000,0
960,20047,1,5,2,2,0,0,0,0000000,0
961,20048,1,2,2,2,0,0,0,0000000,0
962,20049,1,2,2,2,0,0,0,0000000,0
963,20052,1,2,1,1,1,1,0,0000000,0
964,20053,1,1,1,1,0,0,0,0000000,0
965,20054,1,1,1,1,0,0,0,0000000,0
966,20055,1,3,1,1,0,0,0,0000000,0
967,20056,1,1,1,1,1,1,0,0000000,0
968,20057,1,2,2,2,0,0,0,0000000,0
969,20058,1,1,1,1,1,1,0,0000000,0
970,20059,1,2,1,1,0,0,0,0000000,0
971,20060,1,2,1,1,1,1,0,0000000,0
972,20061,1,3,2,2,0,0,0,0000000,0
973,20062,1,1,1,1,0,0,0,0000000,0
974,20063,1,3,2,2,0,0,0,0000000,0
975,20064,1,1,1,1,1,1,0,0000000,0
976,20065,1,2,2,2,0,0,0,0000000,0
977,20066,1,3,2,2,0,0,0,0000000,0
978,20067,1,2,2,2,0,0,0,0000000,0
979,20068,1,3,2,2,0,0,0,0000000,0
980,20069,2,2,2,2,0,0,0,0000000,0
981,20070,1,4,2,2,0,0,0,0000000,1
982,20071,1,2,1,1,0,0,0,0000000,0
983,20072,1,2,2,2,0,0,0,0000000,0
984,20073,1,2,2,2,0,0,0,0000000,0
985,20074,1,1,1,1,1,1,0,0000000,0
986,20075,1,3,2,2,0,0,0,0000000,0
987,20076,1,1,1,1,1,1,0,0000000,0
988,20077,1,1,1,1,1,1,0,0000000,0
989,40001,1,7,3,3,0,0,0,0000000,0
990,40002,1,1,1,1,0,0,0,0000000,0
991,40003,1,4,2,2,1,1,0,0000000,0
992,40004,1,2,2,2,0,0,0,0000000,0
993,40005,1,5,3,3,1,1,0,0000000,4
994,40006,3,8,2,2,0,0,0,0000000,0
995,40008,1,2,2,2,0,0,0,0000000,0
996,40009,1,1,1,1,0,0,0,0000000,0
997,40010,1,5,3,3,0,0,0,0000000,0
998,40011,1,2,2,2,0,0,0,0000000,0
999,40012,1,1,1,1,0,0,0,0000000,0
1000,40013,1,4,1,1,0,0,0,0000000,0
1001,40015,1,4,3,3,0,0,0,0000000,0
1002,40016,1,1,1,1,1,1,0,0000000,0
1003,40017,1,3,2,2,0,0,0,0000000,0
1004,40018,1,1,1,1,1,1,0,0000000,0
1005,40019,1,1,2,2,0,0,0,0000000,0
1006,40020,1,2,2,2,0,0,0,0000000,0
1007,40021,1,1,1,1,0,0,0,0000000,0
1008,40022,1,2,2,2,0,0,0,0000000,0
1009,40023,1,1,1,1,1,1,0,0000000,0
1010,40024,1,4,2,2,0,0,0,0000000,0
1011,40025,1,1,1,1,1,1,0,0000000,0
1012,40026,1,1,1,1,0,0,0,0000000,0
1013,40027,1,3,2,2,0,0,0,0000000,0
1014,40028,1,7,3,3,0,0,0,0000000,0
1015,40029,1,2,2,2,0,0,0,0000000,0
1016,40030,1,1,1,1,0,0,0,0000000,0
1017,40031,1,1,1,1,0,0,0,0000000,0
1018,40032,1,13,6,6,0,0,0,0000000,0
1019,40033,2,3,2,2,0,0,0,0000000,0
1020,40034,1,2,1,1,0,0,0,0000000,0
1021,40035,1,1,1,1,1,1,0,0000000,0
1022,40036,1,2,1,1,0,0,0,0000000,0
1023,40037,1,1,1,1,0,0,0,0000000,0
1024,40038,1,5,2,2,0,0,0,0000000,0
1025,40039,1,1,1,1,1,1,0,0000000,0
1026,40040,1,1,1,1,1,1,0,0000000,0
1027,40041,1,1,1,1,1,1,0,0000000,0
1028,40042,1,1,1,1,1,1,0,0000000,0
1029,40043,1,2,1,1,1,1,0,0000000,0
1030,40044,2,3,1,1,0,0,0,0000000,0
1031,40045,1,3,2,2,0,0,0,0000000,0
1032,40046,1,2,2,2,0,0,0,0000000,0
1033,40047,1,2,1,1,1,1,0,0000000,0
1034,40048,1,3,2,2,0,0,0,0000000,0
1035,40049,1,4,2,2,0,0,0,0000000,0
1036,40050,1,2,1,1,0,0,0,0000000,0
1037,40051,1,5,2,2,0,0,0,0000000,0
1038,40052,1,2,1,1,1,1,0,0000000,0
1039,40054,1,2,2,2,0,0,0,0000000,0
1040,40055,1,4,2,2,0,0,0,0000000,0
1041,40056,1,1,1,1,0,0,0,0000000,0
1042,40057,1,1,1,1,1,1,0,0000000,0
1043,40058,1,4,1,1,0,0,0,0000000,0
1044,40060,1,2,2,2,0,0,0,0000000,0
1045,40061,1,3,2,2,0,0,0,0000000,0
1046,40062,1,1,1,1,1,1,0,0000000,0
1047,40063,1,1,1,1,1,1,0,0000000,0
1048,40064,1,1,1,1,0,0,0,0000000,0
1049,40066,1,1,1,1,1,1,0,0000000,0
1050,40067,1,1,1,1,1,1,0,0000000,0
1051,40068,1,1,1,1,1,1,0,0000000,0
1052,40069,1,1,1,1,1,1,0,0000000,0
1053,40070,1,3,2,2,0,0,0,0000000,0
1054,40071,2,3,2,2,0,0,0,0000000,0
1055,40073,1,3,2,2,1,1,0,0000000,0
1056,40074,1,2,2,2,0,0,0,0000000,0
1057,40075,1,2,2,2,0,0,0,0000000,0
1058,40076,1,1,1,1,0,0,0,0000000,0
1059,40077,1,3,2,2,0,0,0,0000000,0
1060,40078,1,1,1,1,1,1,0,0000000,0
1061,40080,1,3,4,3,0,0,0,0000000,0
1062,40081,1,2,2,2,1,1,0,0000000,0
1063,40082,1,4,2,2,0,0,0,0000000,0
1064,40083,1,1,1,1,1,1,0,0000000,0
1065,40084,1,1,1,1,1,1,0,0000000,0
1066,40085,1,1,1,1,1,1,0,0000000,0
1067,40086,1,3,2,2,0,0,0,0000000,0
1068,40087,1,1,1,1,1,1,0,0000000,0
1069,40088,1,2,2,2,0,0,0,0000000,0
1070,40089,1,6,2,2,0,0,0,0000000,0
1071,40090,1,1,1,1,1,1,0,0000000,0
1072,40091,1,1,1,1,0,0,0,0000000,0
1073,40092,1,2,2,2,0,0,0,0000000,0
1074,40093,1,1,1,1,1,1,0,0000000,0
1075,40094,1,1,1,1,1,1,0,0000000,0
1076,40095,1,2,2,2,0,0,0,0000000,0
1077,40096,1,3,1,1,0,0,0,0000000,0
1078,40097,1,1,1,1,1,1,0,0000000,0
1079,40098,1,2,2,2,0,0,0,0000000,0
1080,40099,1,4,2,2,0,0,0,0000000,0
1081,40100,1,1,1,1,1,1,0,0000000,0
1082,40101,1,6,2,2,0,0,0,0000000,0
1083,40102,1,2,1,1,1,1,0,0000000,0
1084,40103,1,1,1,1,1,1,0,0000000,0
1085,40104,1,1,1,1,0,0,0,0000000,0
1086,40105,2,6,1,1,0,0,0,0000000,0
1087,40106,1,4,2,2,0,0,0,0000000,0
1088,40107,1,1,1,1,1,1,0,0000000,0
1089,40108,1,5,2,2,0,0,0,0000000,0
1090,40109,1,3,2,2,0,0,0,0000000,0
1091,40110,1,1,1,1,1,1,0,0000000,0
1092,40111,1,1,1,1,1,1,0,0000000,0
1093,40112,1,2,2,2,0,0,0,0000000,0
1094,40113,2,3,1,1,0,0,0,0000000,0
1095,40114,1,3,2,2,0,0,0,0000000,0
1096,40115,1,1,1,1,1,1,0,0000000,0
1097,40116,1,2,2,2,0,0,0,0000000,0
1098,40117,1,5,1,1,1,1,0,0000000,0
1099,40118,1,5,3,3,0,0,0,0000000,0
1100,40119,1,3,3,3,0,0,0,0000000,0
1101,40120,1,1,1,1,1,1,0,0000000,0
1102,40121,1,2,1,1,1,1,0,0000000,0
1103,40122,1,3,2,2,0,0,0,0000000,0
1104,40123,1,1,1,1,1,1,0,0000000,0
1105,40124,1,2,2,2,0,0,0,0000000,0
1106,40125,1,2,2,2,0,0,0,0000000,0
1107,40126,1,2,2,2,0,0,0,0000000,0
1108,40127,1,2,2,2,0,0,0,0000000,0
